smiles,value,cano_smiles
C1C2C1C(C(C2N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)Cl)O)O,-0.025305865264770258,OC1C(O)C(n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)C2CC12
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5CCN(CC5)CC6CCCCC6.Cl,-0.9867717342662448,Cl.Cn1cc2c(nc(NC(=O)NC3CCN(CC4CCCCC4)CC3)n3nc(-c4ccco4)nc23)n1
CCCN1C(=O)C2=C(N=C(N2)C3=CN(N=C3)CC4=CC(=CC=C4)F)N(C1=O)CC,-2.977723605288848,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(CC)c1=O
CCOC(=O)C1=NC(=NC2=NN(C=C12)C(C)C)NC(=O)C3=CC=CC=C3,-3.934498451243568,CCOC(=O)c1nc(NC(=O)c2ccccc2)nc2nn(C(C)C)cc12
C1=CC=C(C=C1)CCN2C=C3C(=N2)N=C(N4C3=NC(=N4)C5=CC=CO5)NC(=O)NC6=CC(=CC=C6)Cl,-1.1139433523068367,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12
C1=CC=C(C=C1)CNC(=O)N2C=NC3=C(N=C(N=C32)N)C4=CC=CO4,-3.16790781000148,Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1
CCOC1=CC(=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OCC)O)OCC)OCC,-3.6839471307515113,CCOc1ccc(-c2oc3cc(OCC)cc(O)c3c(=O)c2OCC)c(OCC)c1
COC1=CC=C(C=C1)N2C(=O)N3C4=C(N=CC=C4)N=C(C3=N2)N,-2.198657086954422,COc1ccc(-n2nc3c(N)nc4ncccc4n3c2=O)cc1
CCNC1=C2C(=NC(=C1)C#CC3=CC=C(S3)Cl)N(C=N2)C4C5CC5(C(C4O)O)C(=O)NC,-0.2304489213782739,CCNc1cc(C#Cc2ccc(Cl)s2)nc2c1ncn2C1C(O)C(O)C2(C(=O)NC)CC12
C1CCC(C1)C2=NN(C(=O)C3=C2C4=CC(=NN4C=N3)C5=CC=CC=C5)CC6=CC=CC=C6,-1.8061799739838869,O=c1c2ncn3nc(-c4ccccc4)cc3c2c(C2CCCC2)nn1Cc1ccccc1
CCOC(=O)C1=C(NC(=C(C1C#CC2=CC=CC=C2)C(=O)OCC3=CC=CC=C3)C4CC4)C,-1.4448251995097476,CCOC(=O)C1=C(C)NC(C2CC2)=C(C(=O)OCc2ccccc2)C1C#Cc1ccccc1
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=C(C=C5)Br,0.3372421683184259,Cn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1
CCOC(=O)C1=NC(=NC2=NN(C=C12)CCC3=CC=CC=C3)NC(=O)C4=CC=C(C=C4)C,-3.4771212547196626,CCOC(=O)c1nc(NC(=O)c2ccc(C)cc2)nc2nn(CCc3ccccc3)cc12
CCOC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O,-2.7543483357110192,CCOc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1
CCCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)OCC(=O)OC,-1.9063350418050904,CCCn1c(=O)[nH]c2nc(-c3ccc(OCC(=O)OC)cc3)[nH]c2c1=O
CNC(=O)C1=CN=C(N2C1=NC(=N2)C3=CC=CO3)NC(=O)NC4=CC=CC=C4,-2.8633228601204563,CNC(=O)c1cnc(NC(=O)Nc2ccccc2)n2nc(-c3ccco3)nc12
C1CN(C1)C(=O)C2C(C(C(S2)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)I)Cl)O)O,-1.6374897295125106,O=C(C1SC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O)N1CCC1
CC1=CC=C(C=C1)NC(=O)NC2=NC(=NC3=NC(=NN32)C4=CC=CO4)SC,-3.342422680822206,CSc1nc(NC(=O)Nc2ccc(C)cc2)n2nc(-c3ccco3)nc2n1
C1=CC=C(C=C1)CCCN2C=C3C(=N2)N=C(N4C3=NC(=N4)C5=CC=CO5)NC(=O)COC6=CC=C(C=C6)Cl,-2.6020599913279625,O=C(COc1ccc(Cl)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12
COC1=CC=C(C=C1)N2C(=O)N3C4=CC=CC=C4N=C(C3=N2)N(C(=O)C5=CC=CC=C5)C(=O)C6=CC=CC=C6,-0.5171958979499743,COc1ccc(-n2nc3c(N(C(=O)c4ccccc4)C(=O)c4ccccc4)nc4ccccc4n3c2=O)cc1
CCNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)C(=O)NCC)O)O)C#CC(C4=CC(=CC=C4)OC)O,-0.06818586174616162,CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC(O)c4cccc(OC)c4)nc32)C(O)C1O
C1=CC=C(C=C1)CCN2C=C3C(=N2)N=C(N4C3=NC(=N4)C5=CC=CO5)NC(=O)CC6=CC=C(C=C6)C7=CC=CC=C7,-2.096910013008056,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC=C(C=C5)N)Cl,-1.146128035678238,CNC(=O)C12CC1C(n1cnc3c(NCc4ccc(N)cc4)nc(Cl)nc31)C(O)C2O
C1=CC=C(C=C1)C2=NN(N=N2)CC3=NC(=NC(=N3)NC4=CC=CC=C4)N,-1.6020599913279625,Nc1nc(Cn2nnc(-c3ccccc3)n2)nc(Nc2ccccc2)n1
C1CCC(C1)C2=NC3=C(N2)C(=NC4=CC=CC=C43)NC5=CC=C(C=C5)Cl,-3.206825876031849,Clc1ccc(Nc2nc3ccccc3c3nc(C4CCCC4)[nH]c23)cc1
C1=CC=C(C=C1)C2=C(SC(=N2)NC(=O)C3=CC=CO3)C4=CC=NC=C4,-0.9712758487381052,O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1
CCCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)N4CCN(CC4)CC5=CC=C(C=C5)F,-2.8796692056320534,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(F)cc5)CC4)cc3)[nH]c2c1=O
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)C=CC(=O)NC4=CC=CC=C4C(=O)C,-2.08278537031645,CCCn1c(=O)c2[nH]c(-c3ccc(C=CC(=O)Nc4ccccc4C(C)=O)cc3)nc2n(CCC)c1=O
C1=CC(=CC(=C1)Cl)CNC(=O)C2C(C(C(O2)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)I)Cl)O)O,-2.490000641890952,O=C(NCc1cccc(Cl)c1)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O
CCCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)C=CC(=O)O,-3.0852905782300653,CCCn1c(=O)[nH]c2nc(-c3ccc(C=CC(=O)O)cc3)[nH]c2c1=O
C1CCC(C1)NC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)N)O,0.4377071355435253,NC1C(CO)OC(n2cnc3c(NC4CCCC4)ncnc32)C1O
C1=CC=C(C=C1)C2=NC3=CN(N=C3C(=N2)NC(=O)C4=CC=CS4)C5=CC=CC=C5,-0.7697464671794535,O=C(Nc1nc(-c2ccccc2)nc2cn(-c3ccccc3)nc12)c1cccs1
C1=CSC=C1CCOC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O,-2.004321373782642,Nc1nc(OCCc2ccsc2)nc2c1ncn2C1OC(CO)C(O)C1O
C1C2C1C(C(C2N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)C#CC6=CC=CC=C6)O)O,-1.5910646070264989,OC1C(O)C(n2cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccccc4)nc32)C2CC12
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCCOC,-2.3909351071033798,COCCNc1nc2nn(C)cc2c2nc(-c3ccco3)nn12
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=C2)C3=CC=C(C=C3)COC(=O)NC4=CC=C(C=C4)F,-1.8512583487190752,CCCn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccc(F)cc4)cc3)cc2n(CCC)c1=O
C1=CC=C(C=C1)C2=C(SC(=N2)NC(=O)C3=CC=CO3)C(=O)C4=CC=C(C=C4)Cl,-2.791690649020118,O=C(Nc1nc(-c2ccccc2)c(C(=O)c2ccc(Cl)cc2)s1)c1ccco1
CCCN1C(=O)C2=C(N=C(N2)C3=CN(N=C3)CC4=CC(=CC=C4)C(F)(F)F)N(C1=O)CC,-3.0293837776852097,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O
CN1C=C2C(=N1)C3=NC(=NN3C(=N2)N)C4=CC=CO4,-2.096910013008056,Cn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1
CCN1N=C(N=N1)C2C(C(C(O2)N3C=NC4=C3N=C(N=C4N)NC(CC5=CC=C(C=C5)Br)CO)O)O,-1.919078092376074,CCn1nnc(C2OC(n3cnc4c(N)nc(NC(CO)Cc5ccc(Br)cc5)nc43)C(O)C2O)n1
C1=CC=C2C(=C1)C=CN=C2C3=CN(N=C3)C4=NC5=C(C(=N4)NCC6=CC(=CC=C6)I)N=CN5C7C(C(C(O7)CO)O)O,-2.0374264979406242,OCC1OC(n2cnc3c(NCc4cccc(I)c4)nc(-n4cc(-c5nccc6ccccc56)cn4)nc32)C(O)C1O
CCCCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=CC=C5Cl,0.06550154875643227,CCCCn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1
COCCNC1=NC2=CC=CC=C2N3C1=NC(=N3)C4=CC=CO4,-2.640004146531061,COCCNc1nc2ccccc2n2nc(-c3ccco3)nc12
CCN1N=C(N=N1)C2C(C(C(O2)N3C=NC4=C3N=C(N=C4NC5CC5)Cl)O)O,-0.5910646070264992,CCn1nnc(C2OC(n3cnc4c(NC5CC5)nc(Cl)nc43)C(O)C2O)n1
C1CC1C(=O)NC2=CN=C(C(=N2)C3=CC=CO3)C4=CC=NC=C4,-2.599883072073688,O=C(Nc1cnc(-c2ccncc2)c(-c2ccco2)n1)C1CC1
CN(C)C(=O)C1C(C(C(S1)N2C=NC3=C2N=C(N=C3NCCOC)Cl)O)O,-2.628388930050312,COCCNc1nc(Cl)nc2c1ncn2C1SC(C(=O)N(C)C)C(O)C1O
CONC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)C#CC4=CC=CC=N4,-0.3617278360175928,CONc1nc(C#Cc2ccccn2)nc2c1ncn2C1OC(CO)C(O)C1O
C1=CC=C(C=C1)CCC(=O)NC2=NNC(=N2)C3=CC=CC=C3,-3.9190780923760737,O=C(CCc1ccccc1)Nc1n[nH]c(-c2ccccc2)n1
CC1=NC2=CN(N=C2C(=N1)NC(=O)C3=CC=CO3)C4=CC=CC=C4,-1.3010299956639813,Cc1nc(NC(=O)c2ccco2)c2nn(-c3ccccc3)cc2n1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NC(=O)NC4=CC=C(C=C4)S(=O)(=O)N(CC=C)CC=C)O)O,-1.0,C=CCN(CC=C)S(=O)(=O)c1ccc(NC(=O)Nc2ncnc3c2ncn3C2OC(C(=O)NCC)C(O)C2O)cc1
C1=CC=C(C=C1)C(=O)NC(=O)NC2=NC3=CC=CC=C3N4C2=NN(C4=O)C5=CC=CC=C5,-3.113943352306837,O=C(NC(=O)c1ccccc1)Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12
CCCCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)OCC(=O)NC4=CC=C(C=C4)C(=O)OC,-2.829946695941636,CCCCn1c(=O)[nH]c2nc(-c3ccc(OCC(=O)Nc4ccc(C(=O)OC)cc4)cc3)[nH]c2c1=O
C1=CC=C(C=C1)N2C=C3C4=CC=CC=C4N=C(C3=N2)NC(=O)C5=NC=CN=C5,-1.8129133566428557,O=C(Nc1nc2ccccc2c2cn(-c3ccccc3)nc12)c1cnccn1
CCOC(=O)C1=CN=C(N2C1=NC(=N2)C3=CC=CO3)NCCOC,-2.0211892990699383,CCOC(=O)c1cnc(NCCOC)n2nc(-c3ccco3)nc12
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)C#CCCC(=O)NCCNC(=O)CCCCCNC(=O)CCCCC6C7C(CS6)NC(=O)N7,-1.7611758131557314,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCC(=O)NCCNC(=O)CCCCCNC(=O)CCCCC4SCC5NC(=O)NC54)nc31)C(O)C2O
CC(=O)NC1=NC2=C(C=CC=N2)N3C1=NN(C3=O)C4=CC=C(C=C4)OC,-1.6127838567197357,COc1ccc(-n2nc3c(NC(C)=O)nc4ncccc4n3c2=O)cc1
CCCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC(=CC=C5)OC,0.3979400086720376,CCCn1cc2c(nc(NC(=O)Nc3cccc(OC)c3)n3nc(-c4ccco4)nc23)n1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3NC)N4C=CN=N4)O)O,-0.3222192947339193,CCNC(=O)C1OC(n2cnc3c(NC)nc(-n4ccnn4)nc32)C(O)C1O
CC(=O)NC1=NC(=NC(=C1)C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC,-0.5563025007672873,COc1ccc(-c2cc(NC(C)=O)nc(-c3ccc(OC)cc3)n2)cc1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NC5CCCC5)Cl,-0.568201724066995,CNC(=O)C12CC1C(n1cnc3c(NC4CCCC4)nc(Cl)nc31)C(O)C2O
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)C#CCCCCC#C,-1.4683473304121573,C#CCCCCC#Cc1nc(NCc2cccc(Cl)c2)c2ncn(C3C(O)C(O)C4(C(=O)NC)CC34)c2n1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Br)Cl,0.4202164033831898,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Br)c4)nc(Cl)nc31)C(O)C2O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCC5CCCCC5,-1.6748611407378116,Cn1cc2c(nc(NCC3CCCCC3)n3nc(-c4ccco4)nc23)n1
CCOC(=O)C1=C2C3=CC=CC=C3NC(=O)N2N=C1C(=O)OCC,-2.004321373782642,CCOC(=O)c1nn2c(=O)[nH]c3ccccc3c2c1C(=O)OCC
CN1C2=CC=CC=C2N3C(=NN(C3=O)C4=CC=C(C=C4)Cl)C1=O,-2.1367205671564067,Cn1c(=O)c2nn(-c3ccc(Cl)cc3)c(=O)n2c2ccccc21
C1=CC(=C(C=C1C=NNC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O)Cl)Cl,-1.948412965778601,Nc1nc(NN=Cc2ccc(Cl)c(Cl)c2)nc2c1ncn2C1OC(CO)C(O)C1O
CNC1=NC=NC2=C1N=CN2C3C(C(C(S3)C(=O)NCC4=CC(=CC=C4)I)O)O,-1.1931245983544616,CNc1ncnc2c1ncn2C1SC(C(=O)NCc2cccc(I)c2)C(O)C1O
CCC(CO)NC1=NC(=NC2=C1C(=C(N2C(C)C3=CC=CC=C3)C)C)C4=CC=C(C=C4)Cl,-2.7558748556724915,CCC(CO)Nc1nc(-c2ccc(Cl)cc2)nc2c1c(C)c(C)n2C(C)c1ccccc1
CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=C(C=C3)OCCN4CCCC4,-0.6627578316815741,Cn1c(=O)c2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2n(C)c1=O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)N(C)C5CCCCC5,-1.5145477526602862,CN(c1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C1CCCCC1
C1=CC=C2C(=C1)N=C(C3=NN(C(=O)N23)C4=CC=C(C=C4)O)N,-1.8639173769578603,Nc1nc2ccccc2n2c(=O)n(-c3ccc(O)cc3)nc12
CCCN1C(=O)C2=C(N=C(N2)C3=CC=CC=C3)N(C1=O)CCS(=O)CC,-2.3899984226073334,CCCn1c(=O)c2[nH]c(-c3ccccc3)nc2n(CCS(=O)CC)c1=O
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC(N(C3(C)C)[O])(C)C,-4.0,CCCn1c(=O)c2[nH]c(C3=CC(C)(C)N([O])C3(C)C)nc2n(CCC)c1=O
C1=CC(=C(C(=C1)I)Cl)CNC(=O)CC2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O,-0.8573324964312685,Nc1ncnc2c1ncn2C1OC(CC(=O)NCc2cccc(I)c2Cl)C(O)C1O
C1=CC=C(C=C1)C2=NC(=NN2)NC(=O)C3=CC=C(C=C3)Cl,-2.3010299956639813,O=C(Nc1n[nH]c(-c2ccccc2)n1)c1ccc(Cl)cc1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)C#CC4=CC=CC=C4)O)O,-0.7923916894982539,CCNC(=O)C1OC(n2cnc3c(N)nc(C#Cc4ccccc4)nc32)C(O)C1O
CC(=O)NC1=CC=C(C=C1)CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N,-3.376576957056512,CC(=O)Nc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1
CNC1=NC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)C#CC5=CC=C(S5)Cl,0.1549019599857432,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)C(O)C2O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)CC5=CC=CC6=CC=CC=C65,-0.5403294747908738,Cn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1
C1CC(C1)NC(=O)C2C(C(C(O2)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)I)Cl)O)O,-1.260071387985075,O=C(NC1CCC1)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O
CC1=CC=CC=C1CNC2=NC(=NC3=C2N=CN3C4C(C(C(S4)C(=O)N(C)C)O)O)Cl,-2.8007170782823847,Cc1ccccc1CNc1nc(Cl)nc2c1ncn2C1SC(C(=O)N(C)C)C(O)C1O
COC(=O)C1=CC(=CC=C1)CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N,-3.069668096911596,COC(=O)c1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1
C1=CC=C(C=C1)CCN2C=C3C(=N2)N=C(N4C3=NC(=N4)C5=CC=CO5)NC(=O)CC6=CC=CS6,-2.5185139398778875,O=C(Cc1cccs1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12
C1=CN=CC2=C1C3=C(C(=C(C=C3N2)Br)O)Br,-3.3117538610557538,Oc1c(Br)cc2[nH]c3cnccc3c2c1Br
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)C(=O)N(C)C)O)O)Cl,-3.1799996417791614,CNc1nc(Cl)nc2c1ncn2C1OC(C(=O)N(C)C)C(O)C1O
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)CC4=NC(=NO4)C5=CC=CC=C5C(F)(F)F,-2.531478917042255,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4nc(-c5ccccc5C(F)(F)F)no4)c3)nc2n(CCC)c1=O
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NCCNC4=CC=C(C5=NON=C45)[N+](=O)[O-])O)O,-1.7466341989375789,CCNC(=O)C1OC(n2cnc3c(NCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)C(O)C1O
CCCCCC1=CC=C(C=C1)C#CC2=NC3=C(C(=N2)NOC)N=CN3C4C(C(C(O4)C(=O)NCC)O)O,-1.8325089127062364,CCCCCc1ccc(C#Cc2nc(NOC)c3ncn(C4OC(C(=O)NCC)C(O)C4O)c3n2)cc1
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5CCN(CC5)CC6=CC=C(C=C6)Cl,-1.414973347970818,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccc(Cl)cc4)CC3)n3nc(-c4ccco4)nc23)n1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3NOC)C#CC4=CC=C(C=C4)C)O)O,-0.8325089127062363,CCNC(=O)C1OC(n2cnc3c(NOC)nc(C#Cc4ccc(C)cc4)nc32)C(O)C1O
CCCCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=C(C=C5)C(F)(F)F,0.14266750356873156,CCCCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1
CCC(=O)NC1=NC2=CC=CC=C2N3C1=NN(C3=O)C4=CC=CC=C4,-1.1986570869544226,CCC(=O)Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NCCN4CCN(CC4)C5=CC=CC=C5F)O)O,-3.2718416065364986,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccccc5F)CC4)nc32)C(O)C1O
C1=CC=C(C=C1)C2=NSC(=N2)NC(=O)C3=CC=C(C=C3)I,-3.0413926851582254,O=C(Nc1nc(-c2ccccc2)ns1)c1ccc(I)cc1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)C#CCCCC(=O)NCCN,-0.3394514413064407,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCC(=O)NCCN)nc31)C(O)C2O
CCOC(=O)NC1=NC(=C(S1)C(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3,-2.6875289612146345,CCOC(=O)Nc1nc(-c2ccccc2)c(C(=O)c2ccc(Cl)cc2)s1
CCOC(=O)C1C(C(=C(N=C1C)C2=CC=CC=C2)C(=O)OCC3=CC=CC=C3C)C#CC4=CC=CC=C4,-2.0492180226701806,CCOC(=O)C1C(C)=NC(c2ccccc2)=C(C(=O)OCc2ccccc2C)C1C#Cc1ccccc1
CCNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)NC4CCCC4)N=CN3C5C(C(C(O5)CO)O)O,-1.3010299956639813,CCNC(=O)c1cnn(-c2nc(NC3CCCC3)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1
CCN1N=C(N=N1)C2C(C(C(O2)N3C=NC4=C3N=C(N=C4N)NC(C)CC5=CC(=CC=C5)OC)O)O,-1.8750612633917,CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5cccc(OC)c5)nc43)C(O)C2O)n1
CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=C(C=C3)OCCCN4CCN(CC4)CC5=CC=CC=C5Cl,-0.8382192219076258,Cn1c(=O)c2[nH]c(-c3ccc(OCCCN4CCN(Cc5ccccc5Cl)CC4)cc3)nc2n(C)c1=O
C#CCCCCC(=O)NCCNC(=O)COC1=CC=C(C=C1)CCCN2C3=C(C=N2)C4=NC(=NN4C(=N3)N)C5=CC=CO5,-3.1072099696478683,C#CCCCCC(=O)NCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1
C1=CC=C2C(=C1)NC(=O)C3=NC(=NN23)C4=CC=CO4,-1.5185139398778875,O=c1[nH]c2ccccc2n2nc(-c3ccco3)nc12
CCOC(=O)C1=CN=C(N2C1=NC(=N2)C3=CC=CO3)NC4CCCCCC4,-2.5065050324048723,CCOC(=O)c1cnc(NC2CCCCCC2)n2nc(-c3ccco3)nc12
C1C2C1C(C(C2N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)I)F)O)O,-1.0293837776852095,OC1C(O)C(n2cnc3c(NCc4cccc(I)c4)nc(F)nc32)C2CC12
C1=CC=C(C(=C1)CNC(=O)C2=NC(=NC(=C2)C3=CC=CO3)N)Cl,-2.617000341120899,Nc1nc(C(=O)NCc2ccccc2Cl)cc(-c2ccco2)n1
C1=COC(=C1)C2=C3C(=NC(=N2)N)N(N=N3)CC4=C(C=CC(=C4)F)F,-2.6532125137753435,Nc1nc(-c2ccco2)c2nnn(Cc3cc(F)ccc3F)c2n1
CCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=CC=C5,0.7447274948966941,CCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1
C1=COC(=C1)C2=C3C(=NC(=N2)N)N(N=N3)CC4=CC=C(C=C4)N,-2.876217840591642,Nc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1
CNC1=NC(=NC2=C1N=CN2C3C4CC4C(C3O)O)C#CC5=CC=CC=C5,-0.7387805584843692,CNc1nc(C#Cc2ccccc2)nc2c1ncn2C1C(O)C(O)C2CC21
C1CC2CC1CC2NC3=NC(=NC4=C3N=CN4C56CC5C(C(C6)O)O)Cl,-2.440121603187804,OC1CC2(n3cnc4c(NC5CC6CCC5C6)nc(Cl)nc43)CC2C1O
CC(=O)NC1=NC(=NC(=C1)C2=CC=C(C=C2)OC(F)(F)F)C3=CC=C(C=C3)OC(F)(F)F,-2.589949601325708,CC(=O)Nc1cc(-c2ccc(OC(F)(F)F)cc2)nc(-c2ccc(OC(F)(F)F)cc2)n1
C1CC1C(CNC2=NC(=NC3=C2N=CN3C4C5CC5C(C4O)O)Cl)C6CC6,-2.8260748027008264,OC1C(O)C(n2cnc3c(NCC(C4CC4)C4CC4)nc(Cl)nc32)C2CC12
C1=CC=C(C=C1)NC(=O)NC2=NN(C(=O)C3=CC=CC=C32)C4=CC=CC=C4,-2.2513948500401044,O=C(Nc1ccccc1)Nc1nn(-c2ccccc2)c(=O)c2ccccc12
CN(C)C(=O)C1C(C(C(S1)N2C=NC3=C2N=C(N=C3NCC4=CC(=CC=C4)Cl)Cl)O)O,-1.3283796034387378,CN(C)C(=O)C1SC(n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)C(O)C1O
CC1=CC=CC=C1CNC2=NC(=NC3=C2N=CN3C4C(C(C(S4)C(=O)NCC5CC5)O)O)Cl,-1.4727564493172125,Cc1ccccc1CNc1nc(Cl)nc2c1ncn2C1SC(C(=O)NCC2CC2)C(O)C1O
